Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,Crop Flw(M,Crop Flw(V,X,Y,Height
809,2020,6232020,45.867,70.007,40.649,53.71872094,0.236162981,0.208329737,0.320903955,0.580641936,53.498,-0.037011813,-0.083683548,53.53501181,0.399328123,0.448830804,1.526304315,1.588938683,27,9,225.7504133,-93.53810351000001,44.06535707,-93.53806491,44.06531847,1157.009521,16.89261818,12999.74146,232.13797,23.01424122,1479.467743,-93.53808420999998,44.06533777,0.21119
81,2020,6232020,51.749,75.853,45.139,59.07386882,0.22051216,0.188899861,0.292300789,0.595085231,54.818,-0.019708118,-0.07327965,54.83770812,0.364783108,0.422491811,1.465786778,1.534031789,63,1,183.7541727,-93.53949311,44.06566587,-93.53945451,44.06562726999999,1155.376556,17.23313189,10589.24902,189.0935059,19.84235334,1275.588715,-93.53947381,44.06564656999999,0.062228
810,2020,6232020,44.31,68.244,38.84,52.05498771,0.242845045,0.212644597,0.324687305,0.569134283,53.338,-0.041018799,-0.091602045,53.3790188,0.406890531,0.460352907,1.540148951,1.609228911,27,10,224.8010272,-93.53810351000001,44.06531847,-93.53806491,44.06527986999999,1156.328949,16.87595844,12672.15479,226.2882156,22.20460606,1427.437164,-93.53808420999998,44.06529916999999,0.21511
811,2020,6232020,45.295,68.385,39.534,52.57084872,0.234391852,0.203114004,0.311412618,0.578109234,51.941,-0.032451343,-0.085092746,51.97345134,0.390132957,0.446223305,1.50976929,1.579734354,27,11,218.4179978,-93.53810351000001,44.06527987,-93.53806491,44.06524127,1155.657166,16.85645199,12389.7251,221.2448311,21.05049229,1353.254608,-93.53808420999998,44.06526056999999,0.20019
812,2020,6232020,44.91,68.002,38.97,52.15311114,0.237052264,0.204513249,0.312298829,0.57307138,52.124,-0.033763053,-0.088516085,52.15776305,0.39260551,0.450885209,1.514183923,1.587433873,27,12,212.4510663,-93.53810351000001,44.06524127,-93.53806491,44.06520266999999,1154.987732,16.81801653,12240.9834,218.588726,21.23943043,1365.393402,-93.53808420999998,44.06522197,0.2209
813,2020,6232020,45.849,70.075,40.656,53.7449122,0.2366813,0.208981747,0.321863209,0.58017838,53.645,-0.037593562,-0.08402478,53.68259356,0.400473467,0.449693636,1.528386661,1.590807306,27,13,211.0850612,-93.53810351000001,44.06520267,-93.53806491,44.06516407,1154.498047,16.79918957,12408.18994,221.5745697,22.17585278,1425.56665,-93.53808420999998,44.06518337,0.21608
814,2020,6232020,50.698,75.212,44.415,58.30901695,0.225265439,0.194694623,0.30080373,0.590530766,55.311,-0.024863056,-0.076506678,55.33586306,0.375168125,0.430555943,1.483529922,1.55035401,27,14,223.0368612,-93.53810351000001,44.06516407,-93.53806491,44.06512546999999,1153.952728,16.78367519,12770.72168,228.0483322,23.06301451,1482.597351,-93.53808420999998,44.06514476999999,0.22416
815,2020,6232020,53.282,79.4,47.158,61.55541809,0.22511958,0.196846596,0.305387961,0.593929471,58.36,-0.026719306,-0.074392794,58.38671931,0.3790072,0.430041221,1.490184302,1.552020152,27,15,235.2044946,-93.53810351000001,44.06512547,-93.53806491,44.06508687,1153.235199,16.77535295,13036.51074,232.7945709,23.37916708,1502.930115,-93.53808420999998,44.06510616999999,0.2323
816,2020,6232020,53.502,80.854,47.286,62.27840481,0.232079727,0.203578553,0.31413805,0.584831919,60.92,-0.032763348,-0.080672972,60.95276335,0.390954306,0.441971619,1.511233225,1.574681627,27,16,235.843143,-93.53810351000001,44.06508687,-93.53806491,44.06504826999999,1152.65741,16.78196478,13122.90063,234.3372498,23.45130062,1507.565002,-93.53808420999998,44.06506757,0.23277
817,2020,6232020,52.214,79.113,45.785,60.77673565,0.235055127,0.204824598,0.314453719,0.57872916,60.227,-0.033952527,-0.084771218,60.26095253,0.393155114,0.44722303,1.515168346,1.582935125,27,17,237.2954695,-93.53810351000001,44.06504827,-93.53806491,44.06500967,1152.126556,16.78570414,13376.71899,238.8697166,24.80358076,1594.510498,-93.53808420999998,44.06502897,0.22977
818,2020,6232020,49.224,76.12,44.532,58.31053535,0.237743703,0.214577483,0.332821858,0.585023647,58.484,-0.042421531,-0.081089736,58.52642153,0.410264934,0.451048962,1.54640013,1.598854499,27,18,247.240515,-93.53810351000001,44.06500967,-93.53806491,44.06497106999999,1151.620026,16.77467442,13624.30225,243.2908401,25.29428816,1626.061035,-93.53808420999998,44.06499036999999,0.23882
819,2020,6232020,46.012,71.104,41.504,54.45323674,0.238076997,0.214249121,0.331852087,0.583708371,54.692,-0.042158618,-0.081946791,54.73415862,0.409692266,0.451671014,1.545335999,1.599318817,27,19,242.1151535,-93.53810351000001,44.06497107,-93.53806491,44.06493247,1151.108917,16.78001594,13629.8418,243.3897552,24.11148119,1550.012207,-93.53808420999998,44.06495176999999,0.22438
82,2020,6232020,51.87,75.708,44.025,58.7662,0.224498708,0.186850397,0.285303939,0.58151054,55.521,-0.018006678,-0.082009056,55.53900668,0.361093898,0.430194001,1.459572007,1.541490127,63,2,174.8081532,-93.53949311,44.06562726999999,-93.53945451,44.06558866999999,1154.653931,17.4274869,10009.68188,178.7441025,18.16860771,1168.013092,-93.53947381,44.065607969999995,0.048269
820,2020,6232020,45.644,69.653,40.685,53.5106979,0.234790702,0.208236121,0.3217847,0.584109801,52.977,-0.036872203,-0.081381185,53.0138722,0.399163597,0.446371702,1.526005609,1.585584064,27,20,244.1588165,-93.53810351000001,44.06493247,-93.53806491,44.06489386999999,1150.573395,16.77563286,13586.20874,242.6105843,23.90569544,1536.780243,-93.53808420999998,44.06491317,0.22823
821,2020,6232020,41.294,60.299,35.375,46.87769357,0.222688032,0.187069975,0.287006554,0.586659812,43.929,-0.018160446,-0.078660709,43.94716045,0.36148956,0.426781073,1.460236354,1.537437941,26,1,177.6671052,-93.53806491,44.06566587,-93.53802631,44.06562726999999,1157.418579,17.46878195,9708.345215,173.363102,17.4880538,1124.332214,-93.53804560999998,44.06564656999999,0.12175
822,2020,6232020,43.357,62.138,36.654,48.59518566,0.216680454,0.178027395,0.272817071,0.589880588,44.265,-0.010117553,-0.076134197,44.27511755,0.345116744,0.416840818,1.433171114,1.515606119,26,2,190.1093972,-93.53806491,44.06562726999999,-93.53802631,44.06558866999999,1156.747314,17.55278397,10358.14185,184.9666023,19.29438257,1240.343292,-93.53804560999998,44.065607969999995,0.11393
823,2020,6232020,44.377,63.354,37.499,49.6293678,0.21493499,0.176151711,0.270204465,0.591896329,44.832,-0.008443159,-0.074746265,44.84044316,0.341700648,0.413826994,1.427631431,1.509979806,26,3,200.7669536,-93.53806491,44.06558867,-93.53802631,44.06555006999999,1156.421295,17.91233349,10970.3064,195.8981094,17.87260771,1148.869843,-93.53804560999998,44.06556936999999,0.10284
824,2020,6232020,40.025,59.982,34.997,46.2768155,0.230488343,0.199556031,0.306983541,0.583458371,44.942,-0.029236171,-0.081376848,44.97123617,0.383827067,0.439540569,1.498613367,1.567125134,26,4,215.4599196,-93.53806491,44.06555006999999,-93.53802631,44.06551146999999,1157.322357,17.96471262,11147.06396,199.0544968,17.41314364,1119.414551,-93.53804560999998,44.06553077,0.15767
825,2020,6232020,40.739,61.287,35.519,47.17825011,0.232940372,0.201399643,0.308959959,0.579551944,46.316,-0.030916427,-0.08404813,46.34691643,0.387097893,0.443790365,1.504381551,1.574664465,26,5,200.1646354,-93.53806491,44.06551147,-93.53802631,44.065472869999994,1158.481384,17.50107479,11596.32227,207.0769463,16.88302588,1085.461334,-93.53804560999998,44.06549217,0.1635
826,2020,6232020,42.017,62.055,35.672,47.91917813,0.230035828,0.19253978,0.292953216,0.574844896,46.421,-0.023122281,-0.086688516,46.44412228,0.371314355,0.439653264,1.476902206,1.559650303,26,6,210.1977748,-93.53806491,44.065472869999994,-93.53802631,44.06543426999999,1158.960541,16.94792557,12188.75269,217.6560402,20.80640078,1337.542419,-93.53804560999998,44.06545356999998,0.16273
827,2020,6232020,40.999,60.821,35.316,47.00117693,0.228973969,0.194676881,0.29805726,0.580654708,45.327,-0.024956248,-0.082973107,45.35195625,0.375136433,0.437385502,1.483475207,1.559047248,26,7,226.8084166,-93.53806491,44.06543427,-93.53802631,44.065395669999994,1158.543823,16.89911366,12652.54346,225.9380112,22.29018736,1432.918976,-93.53804560999998,44.06541496999999,0.18226
828,2020,6232020,39.071,59.035,33.388,45.1900904,0.239391379,0.20349418,0.308476776,0.565562802,45.611,-0.032971847,-0.093478029,45.64397185,0.390805164,0.45528088,1.510967214,1.592161043,26,8,229.6114992,-93.53806491,44.065395669999994,-93.53802631,44.06535706999999,1157.986603,16.89346695,12955.604,231.3498001,22.34135771,1436.21521,-93.53804560999998,44.06537637,0.19241
829,2020,6232020,39.876,59.67,33.811,45.80315854,0.236510954,0.198842746,0.301118126,0.566633149,45.653,-0.028821884,-0.092493082,45.68182188,0.38255968,0.450676569,1.496388805,1.580902513,26,9,236.7135797,-93.53806491,44.06535707,-93.53802631,44.06531847,1157.372711,16.87514591,13108.45947,234.0793686,22.74613094,1462.231659,-93.53804560999998,44.06533777,0.18563
83,2020,6232020,56.225,81.431,47.765,63.43961331,0.220616671,0.183108619,0.28040627,0.586570225,58.872,-0.014647748,-0.078524008,58.88664775,0.354336763,0.423483116,1.448305914,1.529125948,63,3,172.2694064,-93.53949311,44.06558867,-93.53945451,44.06555006999999,1154.345398,17.80177069,9812.193604,175.2175255,17.33674097,1114.597961,-93.53947381,44.06556936999999,0.052819
830,2020,6232020,39.22,58.704,33.722,45.1720463,0.233601261,0.19897063,0.303479642,0.574441265,44.466,-0.028834906,-0.08730383,44.49483491,0.382786987,0.445313511,1.496787353,1.573993721,26,10,232.3124246,-93.53806491,44.06531847,-93.53802631,44.06527986999999,1156.746185,16.86899328,13043.55176,232.9202995,21.98478985,1413.302216,-93.53804560999998,44.06529916999999,0.18134
831,2020,6232020,39.904,59.515,34.319,45.86995459,0.231856685,0.197256058,0.30124424,0.576644543,44.807,-0.027287682,-0.08575274,44.83428768,0.379736583,0.442343395,1.491454491,1.568250548,26,11,226.1526428,-93.53806491,44.06527987,-93.53802631,44.06524127,1156.06488,16.86879396,13046.67065,232.9759941,21.94658041,1410.848236,-93.53804560999998,44.06526056999999,0.1665
832,2020,6232020,40.511,59.053,33.595,45.66917982,0.228913908,0.186231971,0.281071412,0.568895738,44.0,-0.017554953,-0.090268025,44.01755495,0.359979025,0.438570872,1.457702846,1.55146271,26,12,233.2275979,-93.53806491,44.06524127,-93.53802631,44.06520266999999,1155.385162,16.87215948,13200.32739,235.7198601,22.41476726,1440.933289,-93.53804560999998,44.06522197,0.17506
833,2020,6232020,42.196,61.25,35.177,47.50258325,0.225778369,0.184192719,0.279101789,0.574318367,45.127,-0.015694365,-0.086581592,45.14269437,0.356297353,0.433017747,1.45155939,1.542218707,26,13,239.9301205,-93.53806491,44.06520267,-93.53802631,44.06516407,1154.802917,16.85986328,13346.10547,238.3230362,22.86595249,1469.929871,-93.53804560999998,44.06518337,0.18418
834,2020,6232020,44.172,64.579,37.383,50.06363122,0.225913921,0.187648849,0.285940478,0.578872389,47.603,-0.018737597,-0.083777902,47.6217376,0.362532182,0.432717723,1.461989496,1.545531042,26,14,244.6107436,-93.53806491,44.06516407,-93.53802631,44.06512546999999,1154.333527,16.85477495,13446.78345,240.1208572,23.28640795,1496.957916,-93.53804560999998,44.06514476999999,0.18924
835,2020,6232020,49.442,74.465,43.379,57.36225597,0.23209418,0.201949849,0.310736638,0.582542134,56.109,-0.031360664,-0.082101312,56.14036066,0.388072644,0.442183181,1.506108167,1.57317145,26,15,242.4261907,-93.53806491,44.06512547,-93.53802631,44.06508687,1153.647278,16.84285736,13412.4978,239.5086136,23.21436262,1492.327362,-93.53804560999998,44.06510616999999,0.21081
836,2020,6232020,51.363,77.834,46.305,60.11223489,0.228944958,0.204888658,0.319343242,0.594919958,58.0,-0.033764857,-0.074113116,58.03376486,0.39326817,0.436172572,1.515370987,1.568597283,26,16,236.809848,-93.53806491,44.06508687,-93.53802631,44.06504826999999,1153.009155,16.8329072,13302.31152,237.5409966,22.67724037,1457.805084,-93.53804560999998,44.06506757,0.22328
837,2020,6232020,49.202,73.441,42.595,56.65318852,0.230791146,0.197638675,0.302805817,0.579989379,55.085,-0.027585664,-0.083564313,55.11258566,0.380417831,0.440335388,1.492642576,1.566064561,26,17,242.3023548,-93.53806491,44.06504827,-93.53802631,44.06500967,1152.486359,16.80745649,13548.94678,241.9452019,23.67729235,1522.097839,-93.53804560999998,44.06502897,0.21442
838,2020,6232020,42.124,62.56,36.169,48.29210266,0.230206526,0.195216079,0.298270452,0.578148977,46.827,-0.025462006,-0.084651374,46.85246201,0.376099271,0.439584826,1.485139113,1.562461911,26,18,246.6539966,-93.53806491,44.06500967,-93.53802631,44.06497106999999,1151.961548,16.77059078,13813.96069,246.6775894,24.16799974,1553.651001,-93.53804560999998,44.06499036999999,0.2325
839,2020,6232020,38.794,58.559,33.784,45.0018132,0.234796727,0.203024047,0.31092199,0.57692242,44.54,-0.032389028,-0.085875077,44.57238903,0.389973853,0.446970772,1.509486003,1.580617928,26,19,249.8136332,-93.53806491,44.06497107,-93.53802631,44.06493247,1151.432892,16.75199223,13818.84082,246.7647285,23.32663727,1499.55777,-93.53804560999998,44.06495176999999,0.22418
84,2020,6232020,49.992,74.751,43.928,57.78287304,0.228335976,0.198480075,0.306366392,0.58765769,55.582,-0.028233662,-0.078565966,55.61023366,0.381914866,0.435735836,1.495259241,1.561052357,63,4,196.7626778,-93.53949311,44.06555006999999,-93.53945451,44.06551146999999,1155.354248,18.07862806,10412.79688,185.9425812,18.97693253,1219.943634,-93.53947381,44.06553077,0.098408
840,2020,6232020,36.834,56.214,32.383,43.07132086,0.237887087,0.208279598,0.319459326,0.57606646,43.211,-0.037043474,-0.086723378,43.24804347,0.399240008,0.451942246,1.526144323,1.593018782,26,20,243.7079203,-93.53806491,44.06493247,-93.53802631,44.06489386999999,1150.907104,16.75223732,13701.68262,244.6726189,23.39759779,1504.114594,-93.53804560999998,44.06491317,0.23499
841,2020,6232020,34.631,54.026,30.68,41.06652017,0.246540496,0.218764452,0.33452921,0.567874727,42.741,-0.046444942,-0.092796031,42.78744494,0.417546033,0.466263609,1.560047356,1.624264694,25,1,175.7367064,-93.53802631,44.06566587,-93.53798771,44.06562726999999,1157.534485,17.49641228,9628.174561,171.931488,17.43603945,1120.96936,-93.53800701,44.06564656999999,0.13043
842,2020,6232020,37.563,55.71,31.13,42.75379113,0.237223299,0.194557911,0.292020018,0.558786573,42.727,-0.02509425,-0.09748961,42.75209425,0.374923909,0.452678432,1.483108378,1.578844691,25,2,177.8486178,-93.53802631,44.06562726999999,-93.53798771,44.06558866999999,1156.619537,17.63455486,9982.733154,178.2628784,18.96357298,1219.071869,-93.53800701,44.065607969999995,0.090695
843,2020,6232020,36.423,55.689,32.158,42.66941377,0.23781528,0.209158416,0.321346366,0.577456948,42.797,-0.037795124,-0.085843727,42.83479512,0.400783652,0.45171417,1.528951487,1.593692655,25,3,177.602583,-93.53802631,44.06558867,-93.53798771,44.06555006999999,1156.200226,17.97831249,10220.41748,182.5072479,18.70962811,1202.758636,-93.53800701,44.06556936999999,0.12151
844,2020,6232020,35.725,55.71,31.995,42.44038859,0.243943285,0.218570569,0.3362214,0.574313409,43.7,-0.046139512,-0.088446893,43.74613951,0.417209739,0.461680159,1.559412176,1.61773854,25,4,185.2850951,-93.53802631,44.06555006999999,-93.53798771,44.06551146999999,1157.142426,18.04635525,10588.14307,189.0737762,17.69472551,1137.559753,-93.53800701,44.06553077,0.17317
845,2020,6232020,34.869,54.872,30.14,41.37311182,0.255989883,0.222897004,0.335615174,0.54927832,44.735,-0.050511757,-0.10573819,44.78551176,0.424693908,0.482530464,1.573661418,1.651919755,25,5,190.0390605,-93.53802631,44.06551147,-93.53798771,44.065472869999994,1158.396973,17.5422082,11422.73804,203.9772339,15.77598882,1014.319489,-93.53800701,44.06549217,0.18234
846,2020,6232020,36.429,55.784,31.651,42.58604035,0.242073388,0.209894483,0.319589842,0.567384913,43.488,-0.038618162,-0.092622554,43.52661816,0.402075262,0.459296735,1.531307475,1.604705424,25,6,201.9162793,-93.53802631,44.065472869999994,-93.53798771,44.06543426999999,1158.995544,16.97345257,12213.94824,218.1059608,20.21978474,1299.843048,-93.53800701,44.06545356999998,0.17427
847,2020,6232020,35.324,54.983,30.81,41.71399192,0.248904032,0.217690766,0.330420021,0.560355019,43.832,-0.045653376,-0.097831023,43.87765338,0.415682635,0.470586255,1.556533801,1.629039029,25,7,230.0512013,-93.53802631,44.06543427,-93.53798771,44.065395669999994,1158.622894,16.8681426,12767.88013,227.9975929,22.05332851,1417.699829,-93.53800701,44.06541496999999,0.18501
848,2020,6232020,35.753,54.86,30.322,41.66261431,0.248272135,0.210863783,0.316912972,0.552716004,43.645,-0.039738703,-0.102610493,43.6847387,0.403774332,0.47035854,1.534416692,1.620955198,25,8,234.5722789,-93.53802631,44.065395669999994,-93.53798771,44.06535706999999,1158.100494,16.8455677,13069.83936,233.3897247,22.24232817,1429.855042,-93.53800701,44.06537637,0.18419
849,2020,6232020,35.867,55.321,30.716,41.99336212,0.248604881,0.213339474,0.321702606,0.55523219,44.059,-0.041895262,-0.101051647,44.10089526,0.408104586,0.470608701,1.542392729,1.624112057,25,9,238.0204692,-93.53802631,44.06535707,-93.53798771,44.06531847,1157.5224,16.81199169,13281.35986,237.1668663,22.98166513,1477.373901,-93.53800701,44.06533777,0.18847
85,2020,6232020,46.638,71.78,40.788,54.74526582,0.243019057,0.212315695,0.323869638,0.568236278,56.134,-0.040744696,-0.09218748,56.1747447,0.406315518,0.460703601,1.539088297,1.609335665,63,5,188.3863329,-93.53949311,44.06551147,-93.53945451,44.065472869999994,1156.837097,18.14677477,11161.49194,199.3121262,16.94753647,1089.526352,-93.53947381,44.06549217,0.11802
850,2020,6232020,35.144,54.844,30.508,41.52791485,0.251146344,0.218918078,0.331203766,0.556268689,44.036,-0.046826451,-0.100690479,44.08282645,0.417812442,0.474429755,1.560550876,1.635824105,25,10,241.9325855,-93.53802631,44.06531847,-93.53798771,44.06527986999999,1156.888397,16.79718781,13394.16089,239.1811676,22.3439579,1436.388214,-93.53800701,44.06529916999999,0.20995
851,2020,6232020,35.567,55.117,30.405,41.74270077,0.251194624,0.215583785,0.324325221,0.551644683,44.262,-0.043961053,-0.103642775,44.30596105,0.41201845,0.474952019,1.549666826,1.632737538,25,11,243.3600751,-93.53802631,44.06527987,-93.53798771,44.06524127,1156.187897,16.80374956,13577.1958,242.4496536,22.9086957,1472.687714,-93.53800701,44.06526056999999,0.18158
852,2020,6232020,36.243,55.073,30.297,41.89072525,0.246799407,0.206207017,0.308592406,0.55012438,43.606,-0.03562777,-0.104077689,43.64162777,0.395592897,0.468394877,1.519548602,1.612984366,25,12,250.1509255,-93.53802631,44.06524127,-93.53798771,44.06520266999999,1155.473694,16.81885242,13812.24219,246.6469078,23.35331535,1501.262848,-93.53800701,44.06522197,0.18064
853,2020,6232020,36.568,55.946,31.281,42.60545544,0.245035913,0.20946019,0.316463345,0.559128445,44.043,-0.038376348,-0.098167131,44.08137635,0.401313331,0.464704339,1.529916867,1.611580804,25,13,252.2298599,-93.53802631,44.06520267,-93.53798771,44.06516407,1154.94696,16.82822609,13936.04639,248.8576889,23.54198647,1513.394775,-93.53800701,44.06518337,0.17675
854,2020,6232020,37.795,57.325,32.156,43.77452069,0.24213845,0.205319596,0.310177244,0.560941997,44.699,-0.034664823,-0.096692228,44.73366482,0.394028474,0.460029645,1.516735018,1.600578945,25,14,254.0322732,-93.53802631,44.06516407,-93.53798771,44.06512546999999,1154.378204,16.82398224,13950.41602,249.1142731,23.77917671,1528.641571,-93.53800701,44.06514476999999,0.20092
855,2020,6232020,40.983,61.357,34.864,47.1161198,0.236033259,0.199081493,0.301944395,0.568215526,46.867,-0.029013731,-0.091450687,46.89601373,0.382984012,0.449763049,1.497132958,1.579958961,25,15,246.0044885,-93.53802631,44.06512547,-93.53798771,44.06508687,1153.72403,16.81171465,13778.43872,246.0432434,23.66236639,1521.130798,-93.53800701,44.06510616999999,0.20349
856,2020,6232020,42.993,64.963,37.297,49.86533742,0.236119039,0.203508837,0.310929959,0.574126811,49.636,-0.03285853,-0.087758601,49.66885853,0.390831074,0.449315876,1.511013421,1.584245068,25,16,242.2610884,-93.53802631,44.06508687,-93.53798771,44.06504826999999,1153.098999,16.79349852,13557.67896,242.1011086,22.76084471,1463.187683,-93.53800701,44.06506757,0.20698
857,2020,6232020,39.918,59.966,34.546,46.12589293,0.233893702,0.200712827,0.306835226,0.576093119,45.468,-0.030356319,-0.086302165,45.49835632,0.385880222,0.445617255,1.502229571,1.576300638,25,17,247.2899422,-93.53802631,44.06504827,-93.53798771,44.06500967,1152.533295,16.76685906,13718.84106,244.9790077,23.38936663,1503.586487,-93.53800701,44.06502897,0.1957
858,2020,6232020,35.929,55.309,31.298,42.14871815,0.243982119,0.212411495,0.323323323,0.565875355,43.391,-0.040872886,-0.093783052,43.43187289,0.406483028,0.462420798,1.539397144,1.611784153,25,18,249.5191941,-93.53802631,44.06500967,-93.53798771,44.06497106999999,1151.999817,16.72608042,13842.56934,247.188446,23.71616459,1524.604675,-93.53800701,44.06499036999999,0.2001
859,2020,6232020,34.703,53.528,30.164,40.74069173,0.245394741,0.213360384,0.324194465,0.563518159,42.189,-0.041756831,-0.095429706,42.23075683,0.408141101,0.464839581,1.542460306,1.616167615,25,19,245.2797996,-93.53802631,44.06497107,-93.53798771,44.06493247,1151.475403,16.70395088,13759.34595,245.7023201,22.97330618,1476.848022,-93.53800701,44.06495176999999,0.21293
86,2020,6232020,48.004,72.433,40.903,55.44961351,0.239373238,0.202836338,0.307151658,0.564701172,55.959,-0.032399901,-0.094017603,55.9913999,0.389641806,0.455341252,1.508895092,1.591512156,63,6,204.6589806,-93.53949311,44.065472869999994,-93.53945451,44.06543426999999,1157.901093,18.12313986,12143.58862,216.849556,22.22862673,1428.974365,-93.53947381,44.06545356999998,0.11677
860,2020,6232020,34.388,52.99,29.494,40.2507585,0.247836479,0.212891117,0.321366872,0.556595584,42.098,-0.041471011,-0.100095831,42.13947101,0.407321359,0.469287301,1.540944516,1.621769734,25,20,244.5045633,-93.53802631,44.06493247,-93.53798771,44.06489386999999,1150.982635,16.70857763,13671.85449,244.1399727,23.29560232,1497.562653,-93.53800701,44.06491317,0.20603
861,2020,6232020,33.26,52.294,29.469,39.62033147,0.250177806,0.22247937,0.33937773,0.563525452,41.859,-0.049816124,-0.0959582,41.90881612,0.423973303,0.472306139,1.572279014,1.636933541,24,1,172.0505708,-93.53798771,44.06566587,-93.53794911000001,44.06562726999999,1157.653687,17.52699614,9509.916504,169.8197403,17.33110285,1114.228455,-93.53796841,44.06564656999999,0.12717
862,2020,6232020,35.643,54.029,29.87,41.1573128,0.245115832,0.205036132,0.307447911,0.552851247,42.545,-0.034538489,-0.102148199,42.57953849,0.393528402,0.465505657,1.515837612,1.607706528,24,2,175.6456406,-93.53798771,44.06562726999999,-93.53794911000001,44.06558866999999,1156.702576,17.62989426,9749.482666,174.0977058,18.24483299,1172.897797,-93.53796841,44.065607969999995,0.086976
863,2020,6232020,34.365,53.287,29.786,40.44610978,0.248487333,0.21587642,0.326996855,0.558973108,42.423,-0.04407432,-0.098661421,42.46707432,0.412527954,0.470065066,1.550618362,1.626243631,24,3,174.6757296,-93.53798771,44.06558867,-93.53794911000001,44.06555006999999,1156.122803,17.99299908,9780.19165,174.6460724,18.58441734,1194.704529,-93.53796841,44.06556936999999,0.1186
864,2020,6232020,33.931,53.451,30.523,40.57904094,0.247718201,0.223386968,0.343305369,0.571046379,42.448,-0.050444002,-0.090910479,42.498444,0.425538809,0.467886135,1.575285137,1.631800267,24,4,174.2439843,-93.53798771,44.06555006999999,-93.53794911000001,44.06551146999999,1157.152283,18.05341578,9892.746094,176.6559792,17.66696787,1135.77829,-93.53796841,44.06553077,0.17697
865,2020,6232020,35.053,54.543,30.405,41.34455096,0.249954166,0.217532033,0.329273031,0.557450085,43.628,-0.045572954,-0.099799168,43.67357295,0.415406932,0.472477646,1.556015177,1.631498318,24,5,181.5247833,-93.53798771,44.06551147,-93.53794911000001,44.065472869999994,1158.665405,17.52688932,10380.27734,185.3618736,16.75333404,1077.131958,-93.53796841,44.06549217,0.17244
866,2020,6232020,35.962,55.242,31.022,42.06070412,0.245114612,0.211394237,0.32036157,0.561565476,43.5,-0.040050398,-0.096634104,43.5400504,0.404703287,0.464586001,1.536121462,1.613598618,24,6,208.6379136,-93.53798771,44.065472869999994,-93.53794911000001,44.06543426999999,1159.227997,16.97770596,11582.7146,206.8339462,19.76306438,1270.477814,-93.53796841,44.06545356999998,0.16585
867,2020,6232020,36.045,53.949,29.698,41.19752351,0.242771005,0.198946596,0.29693512,0.550482863,42.155,-0.029124754,-0.103363633,42.18412475,0.382744271,0.462207771,1.496712443,1.596428989,24,7,224.7162499,-93.53798771,44.06543427,-93.53794911000001,44.065395669999994,1158.879028,16.88015604,12863.53101,229.7056351,22.33970928,1436.114349,-93.53796841,44.06541496999999,0.17114
868,2020,6232020,34.26,52.667,28.645,39.86684719,0.252194794,0.21175239,0.315826499,0.543888963,42.429,-0.040693247,-0.108711453,42.46969325,0.405330151,0.477322028,1.537273789,1.631691884,24,8,238.0569768,-93.53798771,44.065395669999994,-93.53794911000001,44.06535706999999,1158.333069,16.83511782,13242.99536,236.4817772,22.83201933,1467.759705,-93.53796841,44.06537637,0.16954
869,2020,6232020,35.1,53.819,29.601,40.84406918,0.249142678,0.210517437,0.315570316,0.550010219,42.937,-0.039478569,-0.104434695,42.97647857,0.403167464,0.471985559,1.533304843,1.622821496,24,9,240.9010313,-93.53798771,44.06535707,-93.53794911000001,44.06531847,1157.738831,16.80012321,13452.19043,240.2174034,23.70400286,1523.808716,-93.53796841,44.06533777,0.19134
87,2020,6232020,52.027,77.659,44.889,59.86860984,0.231538968,0.197646623,0.302274845,0.578027016,58.402,-0.027616784,-0.084859802,58.42961678,0.38043198,0.441707045,1.492667269,1.567850316,63,7,227.3149199,-93.53949311,44.06543427,-93.53945451,44.065395669999994,1158.042633,18.11076546,12763.23096,227.9145851,25.30152321,1626.527496,-93.53947381,44.06541496999999,0.10678
870,2020,6232020,34.159,53.34,29.576,40.35976816,0.252002465,0.219213934,0.331146522,0.55448069,42.945,-0.047127055,-0.101931241,42.99212706,0.418325348,0.475916621,1.561521122,1.638257801,24,10,237.7606465,-93.53798771,44.06531847,-93.53794911000001,44.06527986999999,1157.100189,16.77467298,13492.14697,240.9309196,23.64784432,1520.201477,-93.53796841,44.06529916999999,0.20028
871,2020,6232020,34.707,53.825,30.358,40.91989996,0.246562256,0.215944517,0.328634785,0.564013005,42.585,-0.044033981,-0.095246026,42.62903398,0.412646489,0.46661727,1.550839888,1.621544561,24,11,242.6632303,-93.53798771,44.06527987,-93.53794911000001,44.06524127,1156.381683,16.77394009,13485.52612,240.8127022,23.09057283,1484.370819,-93.53796841,44.06526056999999,0.18957
872,2020,6232020,33.774,53.048,29.382,40.075243,0.253704535,0.221994425,0.335550139,0.553875735,42.94,-0.049605866,-0.102519707,42.98960587,0.42313606,0.478595119,1.570675668,1.645255673,24,12,240.5670497,-93.53798771,44.06524127,-93.53794911000001,44.06520266999999,1155.640839,16.78518724,13538.55103,241.7595749,23.61393023,1518.022522,-93.53796841,44.06522197,0.19356
