Fields,BoundingBox,X,Y,id,left,top,right,bottom
86,"[-93.5310442643960,44.0771800790811;-93.5310052643960,44.0772190790811]","[-93.5310442643960,-93.5310052643960,-93.5310052643960,-93.5310442643960,-93.5310442643960,NaN]","[44.0772190790811,44.0772190790811,44.0771800790811,44.0771800790811,44.0772190790811,NaN]",86,-93.53104812,44.07721361,-93.53100912,44.07717461
87,"[-93.5310442643960,44.0771410790811;-93.5310052643960,44.0771800790811]","[-93.5310442643960,-93.5310052643960,-93.5310052643960,-93.5310442643960,-93.5310442643960,NaN]","[44.0771800790811,44.0771800790811,44.0771410790811,44.0771410790811,44.0771800790811,NaN]",87,-93.53104812,44.07717461,-93.53100912,44.07713561
88,"[-93.5310442643960,44.0771020790811;-93.5310052643960,44.0771410790811]","[-93.5310442643960,-93.5310052643960,-93.5310052643960,-93.5310442643960,-93.5310442643960,NaN]","[44.0771410790811,44.0771410790811,44.0771020790811,44.0771020790811,44.0771410790811,NaN]",88,-93.53104812,44.07713561,-93.53100912,44.07709661
89,"[-93.5310442643960,44.0770630790811;-93.5310052643960,44.0771020790811]","[-93.5310442643960,-93.5310052643960,-93.5310052643960,-93.5310442643960,-93.5310442643960,NaN]","[44.0771020790811,44.0771020790811,44.0770630790811,44.0770630790811,44.0771020790811,NaN]",89,-93.53104812,44.07709661,-93.53100912,44.07705761
90,"[-93.5310442643960,44.0770240790811;-93.5310052643960,44.0770630790811]","[-93.5310442643960,-93.5310052643960,-93.5310052643960,-93.5310442643960,-93.5310442643960,NaN]","[44.0770630790811,44.0770630790811,44.0770240790811,44.0770240790811,44.0770630790811,NaN]",90,-93.53104812,44.07705761,-93.53100912,44.07701861
91,"[-93.5310442643960,44.0769850790811;-93.5310052643960,44.0770240790811]","[-93.5310442643960,-93.5310052643960,-93.5310052643960,-93.5310442643960,-93.5310442643960,NaN]","[44.0770240790811,44.0770240790811,44.0769850790811,44.0769850790811,44.0770240790811,NaN]",91,-93.53104812,44.07701861,-93.53100912,44.07697961
92,"[-93.5310442643960,44.0769460790811;-93.5310052643960,44.0769850790811]","[-93.5310442643960,-93.5310052643960,-93.5310052643960,-93.5310442643960,-93.5310442643960,NaN]","[44.0769850790811,44.0769850790811,44.0769460790811,44.0769460790811,44.0769850790811,NaN]",92,-93.53104812,44.07697961,-93.53100912,44.07694061
93,"[-93.5310442643960,44.0769070790811;-93.5310052643960,44.0769460790811]","[-93.5310442643960,-93.5310052643960,-93.5310052643960,-93.5310442643960,-93.5310442643960,NaN]","[44.0769460790811,44.0769460790811,44.0769070790811,44.0769070790811,44.0769460790811,NaN]",93,-93.53104812,44.07694061,-93.53100912,44.07690161
94,"[-93.5310442643960,44.0768680790811;-93.5310052643960,44.0769070790811]","[-93.5310442643960,-93.5310052643960,-93.5310052643960,-93.5310442643960,-93.5310442643960,NaN]","[44.0769070790811,44.0769070790811,44.0768680790811,44.0768680790811,44.0769070790811,NaN]",94,-93.53104812,44.07690161,-93.53100912,44.07686261
95,"[-93.5310442643960,44.0768290790811;-93.5310052643960,44.0768680790811]","[-93.5310442643960,-93.5310052643960,-93.5310052643960,-93.5310442643960,-93.5310442643960,NaN]","[44.0768680790811,44.0768680790811,44.0768290790811,44.0768290790811,44.0768680790811,NaN]",95,-93.53104812,44.07686261,-93.53100912,44.07682361
96,"[-93.5310442643960,44.0767900790811;-93.5310052643960,44.0768290790811]","[-93.5310442643960,-93.5310052643960,-93.5310052643960,-93.5310442643960,-93.5310442643960,NaN]","[44.0768290790811,44.0768290790811,44.0767900790811,44.0767900790811,44.0768290790811,NaN]",96,-93.53104812,44.07682361,-93.53100912,44.07678461
97,"[-93.5310052643960,44.0779990790811;-93.5309662643960,44.0780380790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0780380790811,44.0780380790811,44.0779990790811,44.0779990790811,44.0780380790811,NaN]",97,-93.53100912,44.07803261,-93.53097012,44.07799361
98,"[-93.5310052643960,44.0779600790811;-93.5309662643960,44.0779990790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0779990790811,44.0779990790811,44.0779600790811,44.0779600790811,44.0779990790811,NaN]",98,-93.53100912,44.07799361,-93.53097012,44.07795461
99,"[-93.5310052643960,44.0779210790811;-93.5309662643960,44.0779600790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0779600790811,44.0779600790811,44.0779210790811,44.0779210790811,44.0779600790811,NaN]",99,-93.53100912,44.07795461,-93.53097012,44.07791561
100,"[-93.5310052643960,44.0778820790811;-93.5309662643960,44.0779210790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0779210790811,44.0779210790811,44.0778820790811,44.0778820790811,44.0779210790811,NaN]",100,-93.53100912,44.07791561,-93.53097012,44.07787661
101,"[-93.5310052643960,44.0778430790811;-93.5309662643960,44.0778820790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0778820790811,44.0778820790811,44.0778430790811,44.0778430790811,44.0778820790811,NaN]",101,-93.53100912,44.07787661,-93.53097012,44.07783761
102,"[-93.5310052643960,44.0778040790811;-93.5309662643960,44.0778430790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0778430790811,44.0778430790811,44.0778040790811,44.0778040790811,44.0778430790811,NaN]",102,-93.53100912,44.07783761,-93.53097012,44.07779861
103,"[-93.5310052643960,44.0777650790811;-93.5309662643960,44.0778040790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0778040790811,44.0778040790811,44.0777650790811,44.0777650790811,44.0778040790811,NaN]",103,-93.53100912,44.07779861,-93.53097012,44.07775961
104,"[-93.5310052643960,44.0777260790811;-93.5309662643960,44.0777650790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0777650790811,44.0777650790811,44.0777260790811,44.0777260790811,44.0777650790811,NaN]",104,-93.53100912,44.07775961,-93.53097012,44.07772061
105,"[-93.5310052643960,44.0776870790811;-93.5309662643960,44.0777260790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0777260790811,44.0777260790811,44.0776870790811,44.0776870790811,44.0777260790811,NaN]",105,-93.53100912,44.07772061,-93.53097012,44.07768161
106,"[-93.5310052643960,44.0776480790811;-93.5309662643960,44.0776870790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0776870790811,44.0776870790811,44.0776480790811,44.0776480790811,44.0776870790811,NaN]",106,-93.53100912,44.07768161,-93.53097012,44.07764261
107,"[-93.5310052643960,44.0776090790811;-93.5309662643960,44.0776480790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0776480790811,44.0776480790811,44.0776090790811,44.0776090790811,44.0776480790811,NaN]",107,-93.53100912,44.07764261,-93.53097012,44.07760361
108,"[-93.5310052643960,44.0775700790811;-93.5309662643960,44.0776090790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0776090790811,44.0776090790811,44.0775700790811,44.0775700790811,44.0776090790811,NaN]",108,-93.53100912,44.07760361,-93.53097012,44.07756461
109,"[-93.5310052643960,44.0775310790811;-93.5309662643960,44.0775700790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0775700790811,44.0775700790811,44.0775310790811,44.0775310790811,44.0775700790811,NaN]",109,-93.53100912,44.07756461,-93.53097012,44.07752561
110,"[-93.5310052643960,44.0774920790811;-93.5309662643960,44.0775310790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0775310790811,44.0775310790811,44.0774920790811,44.0774920790811,44.0775310790811,NaN]",110,-93.53100912,44.07752561,-93.53097012,44.07748661
111,"[-93.5310052643960,44.0774530790811;-93.5309662643960,44.0774920790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0774920790811,44.0774920790811,44.0774530790811,44.0774530790811,44.0774920790811,NaN]",111,-93.53100912,44.07748661,-93.53097012,44.07744761
112,"[-93.5310052643960,44.0774140790811;-93.5309662643960,44.0774530790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0774530790811,44.0774530790811,44.0774140790811,44.0774140790811,44.0774530790811,NaN]",112,-93.53100912,44.07744761,-93.53097012,44.07740861
113,"[-93.5310052643960,44.0773750790811;-93.5309662643960,44.0774140790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0774140790811,44.0774140790811,44.0773750790811,44.0773750790811,44.0774140790811,NaN]",113,-93.53100912,44.07740861,-93.53097012,44.07736961
114,"[-93.5310052643960,44.0773360790811;-93.5309662643960,44.0773750790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0773750790811,44.0773750790811,44.0773360790811,44.0773360790811,44.0773750790811,NaN]",114,-93.53100912,44.07736961,-93.53097012,44.07733061
115,"[-93.5310052643960,44.0772970790811;-93.5309662643960,44.0773360790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0773360790811,44.0773360790811,44.0772970790811,44.0772970790811,44.0773360790811,NaN]",115,-93.53100912,44.07733061,-93.53097012,44.07729161
116,"[-93.5310052643960,44.0772580790811;-93.5309662643960,44.0772970790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0772970790811,44.0772970790811,44.0772580790811,44.0772580790811,44.0772970790811,NaN]",116,-93.53100912,44.07729161,-93.53097012,44.07725261
117,"[-93.5310052643960,44.0772190790811;-93.5309662643960,44.0772580790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0772580790811,44.0772580790811,44.0772190790811,44.0772190790811,44.0772580790811,NaN]",117,-93.53100912,44.07725261,-93.53097012,44.07721361
118,"[-93.5310052643960,44.0771800790811;-93.5309662643960,44.0772190790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0772190790811,44.0772190790811,44.0771800790811,44.0771800790811,44.0772190790811,NaN]",118,-93.53100912,44.07721361,-93.53097012,44.07717461
119,"[-93.5310052643960,44.0771410790811;-93.5309662643960,44.0771800790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0771800790811,44.0771800790811,44.0771410790811,44.0771410790811,44.0771800790811,NaN]",119,-93.53100912,44.07717461,-93.53097012,44.07713561
120,"[-93.5310052643960,44.0771020790811;-93.5309662643960,44.0771410790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0771410790811,44.0771410790811,44.0771020790811,44.0771020790811,44.0771410790811,NaN]",120,-93.53100912,44.07713561,-93.53097012,44.07709661
121,"[-93.5310052643960,44.0770630790811;-93.5309662643960,44.0771020790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0771020790811,44.0771020790811,44.0770630790811,44.0770630790811,44.0771020790811,NaN]",121,-93.53100912,44.07709661,-93.53097012,44.07705761
122,"[-93.5310052643960,44.0770240790811;-93.5309662643960,44.0770630790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0770630790811,44.0770630790811,44.0770240790811,44.0770240790811,44.0770630790811,NaN]",122,-93.53100912,44.07705761,-93.53097012,44.07701861
123,"[-93.5310052643960,44.0769850790811;-93.5309662643960,44.0770240790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0770240790811,44.0770240790811,44.0769850790811,44.0769850790811,44.0770240790811,NaN]",123,-93.53100912,44.07701861,-93.53097012,44.07697961
124,"[-93.5310052643960,44.0769460790811;-93.5309662643960,44.0769850790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0769850790811,44.0769850790811,44.0769460790811,44.0769460790811,44.0769850790811,NaN]",124,-93.53100912,44.07697961,-93.53097012,44.07694061
125,"[-93.5310052643960,44.0769070790811;-93.5309662643960,44.0769460790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0769460790811,44.0769460790811,44.0769070790811,44.0769070790811,44.0769460790811,NaN]",125,-93.53100912,44.07694061,-93.53097012,44.07690161
126,"[-93.5310052643960,44.0768680790811;-93.5309662643960,44.0769070790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0769070790811,44.0769070790811,44.0768680790811,44.0768680790811,44.0769070790811,NaN]",126,-93.53100912,44.07690161,-93.53097012,44.07686261
127,"[-93.5310052643960,44.0768290790811;-93.5309662643960,44.0768680790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0768680790811,44.0768680790811,44.0768290790811,44.0768290790811,44.0768680790811,NaN]",127,-93.53100912,44.07686261,-93.53097012,44.07682361
128,"[-93.5310052643960,44.0767900790811;-93.5309662643960,44.0768290790811]","[-93.5310052643960,-93.5309662643960,-93.5309662643960,-93.5310052643960,-93.5310052643960,NaN]","[44.0768290790811,44.0768290790811,44.0767900790811,44.0767900790811,44.0768290790811,NaN]",128,-93.53100912,44.07682361,-93.53097012,44.07678461
129,"[-93.5309662643960,44.0779990790811;-93.5309272643960,44.0780380790811]","[-93.5309662643960,-93.5309272643960,-93.5309272643960,-93.5309662643960,-93.5309662643960,NaN]","[44.0780380790811,44.0780380790811,44.0779990790811,44.0779990790811,44.0780380790811,NaN]",129,-93.53097012,44.07803261,-93.53093112,44.07799361
130,"[-93.5309662643960,44.0779600790811;-93.5309272643960,44.0779990790811]","[-93.5309662643960,-93.5309272643960,-93.5309272643960,-93.5309662643960,-93.5309662643960,NaN]","[44.0779990790811,44.0779990790811,44.0779600790811,44.0779600790811,44.0779990790811,NaN]",130,-93.53097012,44.07799361,-93.53093112,44.07795461
131,"[-93.5309662643960,44.0779210790811;-93.5309272643960,44.0779600790811]","[-93.5309662643960,-93.5309272643960,-93.5309272643960,-93.5309662643960,-93.5309662643960,NaN]","[44.0779600790811,44.0779600790811,44.0779210790811,44.0779210790811,44.0779600790811,NaN]",131,-93.53097012,44.07795461,-93.53093112,44.07791561
132,"[-93.5309662643960,44.0778820790811;-93.5309272643960,44.0779210790811]","[-93.5309662643960,-93.5309272643960,-93.5309272643960,-93.5309662643960,-93.5309662643960,NaN]","[44.0779210790811,44.0779210790811,44.0778820790811,44.0778820790811,44.0779210790811,NaN]",132,-93.53097012,44.07791561,-93.53093112,44.07787661
133,"[-93.5309662643960,44.0778430790811;-93.5309272643960,44.0778820790811]","[-93.5309662643960,-93.5309272643960,-93.5309272643960,-93.5309662643960,-93.5309662643960,NaN]","[44.0778820790811,44.0778820790811,44.0778430790811,44.0778430790811,44.0778820790811,NaN]",133,-93.53097012,44.07787661,-93.53093112,44.07783761
134,"[-93.5309662643960,44.0778040790811;-93.5309272643960,44.0778430790811]","[-93.5309662643960,-93.5309272643960,-93.5309272643960,-93.5309662643960,-93.5309662643960,NaN]","[44.0778430790811,44.0778430790811,44.0778040790811,44.0778040790811,44.0778430790811,NaN]",134,-93.53097012,44.07783761,-93.53093112,44.07779861
135,"[-93.5309662643960,44.0777650790811;-93.5309272643960,44.0778040790811]","[-93.5309662643960,-93.5309272643960,-93.5309272643960,-93.5309662643960,-93.5309662643960,NaN]","[44.0778040790811,44.0778040790811,44.0777650790811,44.0777650790811,44.0778040790811,NaN]",135,-93.53097012,44.07779861,-93.53093112,44.07775961
136,"[-93.5309662643960,44.0777260790811;-93.5309272643960,44.0777650790811]","[-93.5309662643960,-93.5309272643960,-93.5309272643960,-93.5309662643960,-93.5309662643960,NaN]","[44.0777650790811,44.0777650790811,44.0777260790811,44.0777260790811,44.0777650790811,NaN]",136,-93.53097012,44.07775961,-93.53093112,44.07772061
137,"[-93.5309662643960,44.0776870790811;-93.5309272643960,44.0777260790811]","[-93.5309662643960,-93.5309272643960,-93.5309272643960,-93.5309662643960,-93.5309662643960,NaN]","[44.0777260790811,44.0777260790811,44.0776870790811,44.0776870790811,44.0777260790811,NaN]",137,-93.53097012,44.07772061,-93.53093112,44.07768161
138,"[-93.5309662643960,44.0776480790811;-93.5309272643960,44.0776870790811]","[-93.5309662643960,-93.5309272643960,-93.5309272643960,-93.5309662643960,-93.5309662643960,NaN]","[44.0776870790811,44.0776870790811,44.0776480790811,44.0776480790811,44.0776870790811,NaN]",138,-93.53097012,44.07768161,-93.53093112,44.07764261
139,"[-93.5309662643960,44.0776090790811;-93.5309272643960,44.0776480790811]","[-93.5309662643960,-93.5309272643960,-93.5309272643960,-93.5309662643960,-93.5309662643960,NaN]","[44.0776480790811,44.0776480790811,44.0776090790811,44.0776090790811,44.0776480790811,NaN]",139,-93.53097012,44.07764261,-93.53093112,44.07760361
140,"[-93.5309662643960,44.0775700790811;-93.5309272643960,44.0776090790811]","[-93.5309662643960,-93.5309272643960,-93.5309272643960,-93.5309662643960,-93.5309662643960,NaN]","[44.0776090790811,44.0776090790811,44.0775700790811,44.0775700790811,44.0776090790811,NaN]",140,-93.53097012,44.07760361,-93.53093112,44.07756461
