Fields,BoundingBox,X,Y,id,left,top,right,bottom
706,"[-93.5383060197029,44.0654327916904;-93.5382674397029,44.0654713716904]","[-93.5383060197029,-93.5382674397029,-93.5382674397029,-93.5383060197029,-93.5383060197029,NaN]","[44.0654713716904,44.0654713716904,44.0654327916904,44.0654327916904,44.0654713716904,NaN]",741,-93.53829721,44.06547297,-93.53825863,44.06543439
707,"[-93.5383060197029,44.0653942116904;-93.5382674397029,44.0654327916904]","[-93.5383060197029,-93.5382674397029,-93.5382674397029,-93.5383060197029,-93.5383060197029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",742,-93.53829721,44.06543439,-93.53825863,44.06539581
708,"[-93.5383060197029,44.0653556316904;-93.5382674397029,44.0653942116904]","[-93.5383060197029,-93.5382674397029,-93.5382674397029,-93.5383060197029,-93.5383060197029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",743,-93.53829721,44.06539581,-93.53825863,44.06535723
709,"[-93.5383060197029,44.0653170516904;-93.5382674397029,44.0653556316904]","[-93.5383060197029,-93.5382674397029,-93.5382674397029,-93.5383060197029,-93.5383060197029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",744,-93.53829721,44.06535723,-93.53825863,44.06531865
710,"[-93.5383060197029,44.0652784716904;-93.5382674397029,44.0653170516904]","[-93.5383060197029,-93.5382674397029,-93.5382674397029,-93.5383060197029,-93.5383060197029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",745,-93.53829721,44.06531865,-93.53825863,44.06528007
711,"[-93.5383060197029,44.0652398916904;-93.5382674397029,44.0652784716904]","[-93.5383060197029,-93.5382674397029,-93.5382674397029,-93.5383060197029,-93.5383060197029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",746,-93.53829721,44.06528007,-93.53825863,44.06524149
712,"[-93.5383060197029,44.0652013116904;-93.5382674397029,44.0652398916904]","[-93.5383060197029,-93.5382674397029,-93.5382674397029,-93.5383060197029,-93.5383060197029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",747,-93.53829721,44.06524149,-93.53825863,44.06520291
713,"[-93.5383060197029,44.0651627316904;-93.5382674397029,44.0652013116904]","[-93.5383060197029,-93.5382674397029,-93.5382674397029,-93.5383060197029,-93.5383060197029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",748,-93.53829721,44.06520291,-93.53825863,44.06516433
714,"[-93.5383060197029,44.0651241516904;-93.5382674397029,44.0651627316904]","[-93.5383060197029,-93.5382674397029,-93.5382674397029,-93.5383060197029,-93.5383060197029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",749,-93.53829721,44.06516433,-93.53825863,44.06512575
715,"[-93.5383060197029,44.0650855716904;-93.5382674397029,44.0651241516904]","[-93.5383060197029,-93.5382674397029,-93.5382674397029,-93.5383060197029,-93.5383060197029,NaN]","[44.0651241516904,44.0651241516904,44.0650855716904,44.0650855716904,44.0651241516904,NaN]",750,-93.53829721,44.06512575,-93.53825863,44.06508717
716,"[-93.5383060197029,44.0650469916904;-93.5382674397029,44.0650855716904]","[-93.5383060197029,-93.5382674397029,-93.5382674397029,-93.5383060197029,-93.5383060197029,NaN]","[44.0650855716904,44.0650855716904,44.0650469916904,44.0650469916904,44.0650855716904,NaN]",751,-93.53829721,44.06508717,-93.53825863,44.06504859
717,"[-93.5383060197029,44.0650084116904;-93.5382674397029,44.0650469916904]","[-93.5383060197029,-93.5382674397029,-93.5382674397029,-93.5383060197029,-93.5383060197029,NaN]","[44.0650469916904,44.0650469916904,44.0650084116904,44.0650084116904,44.0650469916904,NaN]",752,-93.53829721,44.06504859,-93.53825863,44.06501001
718,"[-93.5383060197029,44.0649698316904;-93.5382674397029,44.0650084116904]","[-93.5383060197029,-93.5382674397029,-93.5382674397029,-93.5383060197029,-93.5383060197029,NaN]","[44.0650084116904,44.0650084116904,44.0649698316904,44.0649698316904,44.0650084116904,NaN]",753,-93.53829721,44.06501001,-93.53825863,44.06497143
719,"[-93.5383060197029,44.0649312516904;-93.5382674397029,44.0649698316904]","[-93.5383060197029,-93.5382674397029,-93.5382674397029,-93.5383060197029,-93.5383060197029,NaN]","[44.0649698316904,44.0649698316904,44.0649312516904,44.0649312516904,44.0649698316904,NaN]",754,-93.53829721,44.06497143,-93.53825863,44.06493285
720,"[-93.5383060197029,44.0648926716904;-93.5382674397029,44.0649312516904]","[-93.5383060197029,-93.5382674397029,-93.5382674397029,-93.5383060197029,-93.5383060197029,NaN]","[44.0649312516904,44.0649312516904,44.0648926716904,44.0648926716904,44.0649312516904,NaN]",755,-93.53829721,44.06493285,-93.53825863,44.06489427
721,"[-93.5382674397029,44.0656256916904;-93.5382288597029,44.0656642716904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0656642716904,44.0656642716904,44.0656256916904,44.0656256916904,44.0656642716904,NaN]",757,-93.53825863,44.06566587,-93.53822005,44.06562729
722,"[-93.5382674397029,44.0655871116904;-93.5382288597029,44.0656256916904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0656256916904,44.0656256916904,44.0655871116904,44.0655871116904,44.0656256916904,NaN]",758,-93.53825863,44.06562729,-93.53822005,44.06558871
723,"[-93.5382674397029,44.0655485316904;-93.5382288597029,44.0655871116904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0655871116904,44.0655871116904,44.0655485316904,44.0655485316904,44.0655871116904,NaN]",759,-93.53825863,44.06558871,-93.53822005,44.06555013
724,"[-93.5382674397029,44.0655099516904;-93.5382288597029,44.0655485316904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0655485316904,44.0655485316904,44.0655099516904,44.0655099516904,44.0655485316904,NaN]",760,-93.53825863,44.06555013,-93.53822005,44.06551155
725,"[-93.5382674397029,44.0654713716904;-93.5382288597029,44.0655099516904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0655099516904,44.0655099516904,44.0654713716904,44.0654713716904,44.0655099516904,NaN]",761,-93.53825863,44.06551155,-93.53822005,44.06547297
726,"[-93.5382674397029,44.0654327916904;-93.5382288597029,44.0654713716904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0654713716904,44.0654713716904,44.0654327916904,44.0654327916904,44.0654713716904,NaN]",762,-93.53825863,44.06547297,-93.53822005,44.06543439
727,"[-93.5382674397029,44.0653942116904;-93.5382288597029,44.0654327916904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",763,-93.53825863,44.06543439,-93.53822005,44.06539581
728,"[-93.5382674397029,44.0653556316904;-93.5382288597029,44.0653942116904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",764,-93.53825863,44.06539581,-93.53822005,44.06535723
729,"[-93.5382674397029,44.0653170516904;-93.5382288597029,44.0653556316904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",765,-93.53825863,44.06535723,-93.53822005,44.06531865
730,"[-93.5382674397029,44.0652784716904;-93.5382288597029,44.0653170516904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",766,-93.53825863,44.06531865,-93.53822005,44.06528007
731,"[-93.5382674397029,44.0652398916904;-93.5382288597029,44.0652784716904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",767,-93.53825863,44.06528007,-93.53822005,44.06524149
732,"[-93.5382674397029,44.0652013116904;-93.5382288597029,44.0652398916904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",768,-93.53825863,44.06524149,-93.53822005,44.06520291
733,"[-93.5382674397029,44.0651627316904;-93.5382288597029,44.0652013116904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",769,-93.53825863,44.06520291,-93.53822005,44.06516433
734,"[-93.5382674397029,44.0651241516904;-93.5382288597029,44.0651627316904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",770,-93.53825863,44.06516433,-93.53822005,44.06512575
735,"[-93.5382674397029,44.0650855716904;-93.5382288597029,44.0651241516904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0651241516904,44.0651241516904,44.0650855716904,44.0650855716904,44.0651241516904,NaN]",771,-93.53825863,44.06512575,-93.53822005,44.06508717
736,"[-93.5382674397029,44.0650469916904;-93.5382288597029,44.0650855716904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0650855716904,44.0650855716904,44.0650469916904,44.0650469916904,44.0650855716904,NaN]",772,-93.53825863,44.06508717,-93.53822005,44.06504859
737,"[-93.5382674397029,44.0650084116904;-93.5382288597029,44.0650469916904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0650469916904,44.0650469916904,44.0650084116904,44.0650084116904,44.0650469916904,NaN]",773,-93.53825863,44.06504859,-93.53822005,44.06501001
738,"[-93.5382674397029,44.0649698316904;-93.5382288597029,44.0650084116904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0650084116904,44.0650084116904,44.0649698316904,44.0649698316904,44.0650084116904,NaN]",774,-93.53825863,44.06501001,-93.53822005,44.06497143
739,"[-93.5382674397029,44.0649312516904;-93.5382288597029,44.0649698316904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0649698316904,44.0649698316904,44.0649312516904,44.0649312516904,44.0649698316904,NaN]",775,-93.53825863,44.06497143,-93.53822005,44.06493285
740,"[-93.5382674397029,44.0648926716904;-93.5382288597029,44.0649312516904]","[-93.5382674397029,-93.5382288597029,-93.5382288597029,-93.5382674397029,-93.5382674397029,NaN]","[44.0649312516904,44.0649312516904,44.0648926716904,44.0648926716904,44.0649312516904,NaN]",776,-93.53825863,44.06493285,-93.53822005,44.06489427
741,"[-93.5382288597029,44.0656256916904;-93.5381902797029,44.0656642716904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0656642716904,44.0656642716904,44.0656256916904,44.0656256916904,44.0656642716904,NaN]",778,-93.53822005,44.06566587,-93.53818147,44.06562729
742,"[-93.5382288597029,44.0655871116904;-93.5381902797029,44.0656256916904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0656256916904,44.0656256916904,44.0655871116904,44.0655871116904,44.0656256916904,NaN]",779,-93.53822005,44.06562729,-93.53818147,44.06558871
743,"[-93.5382288597029,44.0655485316904;-93.5381902797029,44.0655871116904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0655871116904,44.0655871116904,44.0655485316904,44.0655485316904,44.0655871116904,NaN]",780,-93.53822005,44.06558871,-93.53818147,44.06555013
744,"[-93.5382288597029,44.0655099516904;-93.5381902797029,44.0655485316904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0655485316904,44.0655485316904,44.0655099516904,44.0655099516904,44.0655485316904,NaN]",781,-93.53822005,44.06555013,-93.53818147,44.06551155
745,"[-93.5382288597029,44.0654713716904;-93.5381902797029,44.0655099516904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0655099516904,44.0655099516904,44.0654713716904,44.0654713716904,44.0655099516904,NaN]",782,-93.53822005,44.06551155,-93.53818147,44.06547297
746,"[-93.5382288597029,44.0654327916904;-93.5381902797029,44.0654713716904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0654713716904,44.0654713716904,44.0654327916904,44.0654327916904,44.0654713716904,NaN]",783,-93.53822005,44.06547297,-93.53818147,44.06543439
747,"[-93.5382288597029,44.0653942116904;-93.5381902797029,44.0654327916904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",784,-93.53822005,44.06543439,-93.53818147,44.06539581
748,"[-93.5382288597029,44.0653556316904;-93.5381902797029,44.0653942116904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",785,-93.53822005,44.06539581,-93.53818147,44.06535723
749,"[-93.5382288597029,44.0653170516904;-93.5381902797029,44.0653556316904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",786,-93.53822005,44.06535723,-93.53818147,44.06531865
750,"[-93.5382288597029,44.0652784716904;-93.5381902797029,44.0653170516904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",787,-93.53822005,44.06531865,-93.53818147,44.06528007
751,"[-93.5382288597029,44.0652398916904;-93.5381902797029,44.0652784716904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",788,-93.53822005,44.06528007,-93.53818147,44.06524149
752,"[-93.5382288597029,44.0652013116904;-93.5381902797029,44.0652398916904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",789,-93.53822005,44.06524149,-93.53818147,44.06520291
753,"[-93.5382288597029,44.0651627316904;-93.5381902797029,44.0652013116904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",790,-93.53822005,44.06520291,-93.53818147,44.06516433
754,"[-93.5382288597029,44.0651241516904;-93.5381902797029,44.0651627316904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",791,-93.53822005,44.06516433,-93.53818147,44.06512575
755,"[-93.5382288597029,44.0650855716904;-93.5381902797029,44.0651241516904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0651241516904,44.0651241516904,44.0650855716904,44.0650855716904,44.0651241516904,NaN]",792,-93.53822005,44.06512575,-93.53818147,44.06508717
756,"[-93.5382288597029,44.0650469916904;-93.5381902797029,44.0650855716904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0650855716904,44.0650855716904,44.0650469916904,44.0650469916904,44.0650855716904,NaN]",793,-93.53822005,44.06508717,-93.53818147,44.06504859
757,"[-93.5382288597029,44.0650084116904;-93.5381902797029,44.0650469916904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0650469916904,44.0650469916904,44.0650084116904,44.0650084116904,44.0650469916904,NaN]",794,-93.53822005,44.06504859,-93.53818147,44.06501001
758,"[-93.5382288597029,44.0649698316904;-93.5381902797029,44.0650084116904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0650084116904,44.0650084116904,44.0649698316904,44.0649698316904,44.0650084116904,NaN]",795,-93.53822005,44.06501001,-93.53818147,44.06497143
759,"[-93.5382288597029,44.0649312516904;-93.5381902797029,44.0649698316904]","[-93.5382288597029,-93.5381902797029,-93.5381902797029,-93.5382288597029,-93.5382288597029,NaN]","[44.0649698316904,44.0649698316904,44.0649312516904,44.0649312516904,44.0649698316904,NaN]",796,-93.53822005,44.06497143,-93.53818147,44.06493285
